id,url,error_message,timestamp86,https://www.brokenthorn.com/Resources/OSDevIndex.html,Failed after 3 attempts,2024-07-23T00:11:07.819Z
1549,https://www.shelly.com/en-ro/products/product-overview#unfiltered,Failed after 3 attempts,2024-07-23T01:07:01.079Z
716,https://laracasts.com/,Failed after 3 attempts,2024-07-23T01:07:49.241Z
64,https://railscasts.com/,Failed after 3 attempts,2024-07-23T01:08:03.410Z
265,https://browsershots.org/,Failed after 3 attempts,2024-07-23T01:08:10.182Z
711,https://lab.github.com/githubtraining/introduction-to-github,Failed after 3 attempts,2024-07-23T01:15:02.358Z
1317,https://www.futurelearn.com/subjects/business-and-management-courses/marketing/digital-marketing,Failed after 3 attempts,2024-07-23T01:15:19.518Z
225,https://atelierul.digital/,Failed after 3 attempts,2024-07-23T01:15:50.148Z
530,https://github.com/JeckyOH/e-books-oh/blob/master/%5BAddison-Wesley%20Professional%5D%20TCP%20IP%20Illustrated%20Volume%202%20The%20Implementation.pdf,Failed after 3 attempts,2024-07-23T01:15:56.885Z
547,https://github.com/cjbt/Free-Algorithm-Books/tree/master,Failed after 3 attempts,2024-07-23T01:16:03.569Z
37,https://euclid.trentu.ca/math/sb/pcml/pcml-16.pdf,Failed after 3 attempts,2024-07-23T01:42:25.146Z
1524,https://www.researchgate.net/publication/349104699_Introduction_to_Mathematical_Logic_Edition_2021,Failed after 3 attempts,2024-07-23T01:42:31.275Z
675,https://infoarena.ro/arhiva-educationala,Failed after 3 attempts,2024-07-23T01:42:40.577Z
1185,https://www.baeldung.com/java-tutorial,Failed after 3 attempts,2024-07-23T01:42:46.714Z
1182,https://www.baeldung.com/,Failed after 3 attempts,2024-07-23T01:42:52.819Z
750,https://leetcode.com/discuss/general-discussion/460599/blind-75-leetcode-questions,Failed after 3 attempts,2024-07-23T01:42:58.956Z
707,https://khan.github.io/tota11y/,Failed after 3 attempts,2024-07-23T01:43:05.393Z
208,https://app.buzzsumo.com/content/web,Failed after 3 attempts,2024-07-23T01:43:15.713Z
1615,https://www.udemy.com/course/basics-of-object-oriented-programming-with-csharp/,Failed after 3 attempts,2024-07-23T01:43:21.845Z
108,https://www.icce.rug.nl/documents/cplusplus/,Failed after 3 attempts,2024-07-23T01:43:28.241Z
133,https://www.vishalchovatiya.com/cpp20-coroutine-under-the-hood/,Failed after 3 attempts,2024-07-23T01:43:35.290Z
261,https://boris-marinov.github.io/category-theory-illustrated/,Failed after 3 attempts,2024-07-23T01:43:41.733Z
280,"https://chrome.google.com/webstore/detail/dom-monster/hlimphkgopfdlelabkioalhfjfblnclk#:~:text=DOM%20Monster%20is%20a%20bookmarklet,you%20its%20bill%20of%20health.&text=DOM%20Monster%20is%20a%20cross,you%20its%20bill%20of%20health.",Failed after 3 attempts,2024-07-23T01:43:48.595Z
1247,https://www.cyberseclabs.co.uk/,Failed after 3 attempts,2024-07-23T01:44:12.463Z
1248,https://www.cybrary.it/info/freeittraining/,Failed after 3 attempts,2024-07-23T01:44:20.860Z
480,https://filezilla-project.org/download.php?type=client,Failed after 3 attempts,2024-07-23T01:44:35.609Z
498,https://freecarrierlookup.com/,Failed after 3 attempts,2024-07-23T01:44:42.092Z
1369,https://www.istqb.org/certification-path-root/foundation-level-2018.html,Failed after 3 attempts,2024-07-23T01:44:49.145Z
1489,https://www.pmi.org/learning/training-development/free-elearning-courses,Failed after 3 attempts,2024-07-23T01:44:55.355Z
1624,https://www.udemy.com/course/full-stack-application-development-with-spring-boot-and-angular/,Failed after 3 attempts,2024-07-23T01:45:01.449Z
1625,https://www.udemy.com/course/full-stack-application-with-spring-boot-and-react/,Failed after 3 attempts,2024-07-23T01:45:07.564Z
1293,https://www.figma.com/community/file/769694576496801916,Failed after 3 attempts,2024-07-23T01:45:19.755Z
21,https://coding-geek.com/how-databases-work/,Failed after 3 attempts,2024-07-23T01:47:23.563Z
674,https://infoarena.ro/,Failed after 3 attempts,2024-07-23T01:47:29.772Z
1492,https://www.ppl-lang.dev/blog/introduction-to-monads-with-java/index.html,Failed after 3 attempts,2024-07-23T01:47:37.539Z
1633,https://www.udemy.com/course/object-oriented-programming-oops-for-java-certification/,Failed after 3 attempts,2024-07-23T01:47:43.639Z
1183,https://www.baeldung.com/java-collections,Failed after 3 attempts,2024-07-23T01:47:49.769Z
1628,https://www.udemy.com/course/java-enterprise-edition-8/,Failed after 3 attempts,2024-07-23T01:47:55.881Z
1184,https://www.baeldung.com/java-streams,Failed after 3 attempts,2024-07-23T01:48:01.985Z
253,https://blog.stephenmarz.com/2021/02/22/writing-pong-in-rust/,Failed after 3 attempts,2024-07-23T01:48:09.766Z
781,https://media.defense.gov/2021/Aug/03/2002820425/-1/-1/0/CTR_Kubernetes_Hardening_Guidance_1.1_20220315.PDF,Failed after 3 attempts,2024-07-23T01:48:16.339Z
742,https://learnopengl.com/,Failed after 3 attempts,2024-07-23T01:48:24.098Z
749,https://leetcode.com/,Failed after 3 attempts,2024-07-23T01:48:30.217Z
26,https://csgordon.github.io/books.html,Failed after 3 attempts,2024-07-23T01:48:41.324Z
115,https://www.minimamente.com/example/magic_animations/,Failed after 3 attempts,2024-07-23T01:48:51.557Z
1545,https://www.securitydawg.com/how-bots-spam-contact-forms/,Failed after 3 attempts,2024-07-23T01:48:59.894Z
848,https://osblog.stephenmarz.com/,Failed after 3 attempts,2024-07-23T01:49:07.631Z
1427,https://www.mathpages.com/,Failed after 3 attempts,2024-07-23T01:49:15.390Z
325,https://courses.csail.mit.edu/6.042/spring17/mcs.pdf,Failed after 3 attempts,2024-07-23T01:49:23.024Z
797,https://modernc.gforge.inria.fr/,Failed after 3 attempts,2024-07-23T01:50:32.799Z
1631,https://www.udemy.com/course/master-object-oriented-programming-concepts/,Failed after 3 attempts,2024-07-23T01:50:51.224Z
1635,https://www.udemy.com/course/practical-ethical-hacking/,Failed after 3 attempts,2024-07-23T01:51:03.295Z
1497,https://www.probabilitycourse.com/,Failed after 3 attempts,2024-07-23T01:51:13.403Z
1636,https://www.udemy.com/course/python-oop/,Failed after 3 attempts,2024-07-23T01:51:24.802Z
97,https://www.dungeonsanddevelopers.com/,Failed after 3 attempts,2024-07-23T01:51:39.976Z
1144,https://webhint.io/scanner/,Failed after 3 attempts,2024-07-23T01:51:46.338Z
863,https://pauljerimy.com/security-certification-roadmap/,Failed after 3 attempts,2024-07-23T01:51:54.066Z
1560,https://www.softwaretestinghelp.com/,Failed after 3 attempts,2024-07-23T01:52:00.188Z
1486,https://www.pluralsight.com/courses/principles-oo-design,Failed after 3 attempts,2024-07-23T01:52:08.419Z
1639,https://www.udemy.com/course/spring-tutorial-for-beginners/,Failed after 3 attempts,2024-07-23T01:52:14.525Z
1638,https://www.udemy.com/course/spring-framework-5-beginner-to-guru/,Failed after 3 attempts,2024-07-23T01:52:20.623Z
1640,https://www.udemy.com/course/testare-manuala-si-automata-curs-qa/,Failed after 3 attempts,2024-07-23T01:52:32.679Z
1587,https://www.theodinproject.com/courses/getting-hired,Failed after 3 attempts,2024-07-23T01:52:39.696Z
809,https://neilpatel.com/ubersuggest/,Failed after 3 attempts,2024-07-23T01:53:02.552Z
326,https://courses.learnvue.co/p/build-along-vue3-time-blocking-app/,Failed after 3 attempts,2024-07-23T01:53:09.199Z
1823,https://www.youtube.com/c/LiveOverflowCTF,Failed after 3 attempts,2024-07-23T01:54:15.280Z
1816,https://www.youtube.com/c/AngularFirebase,Failed after 3 attempts,2024-07-23T01:54:23.825Z
1795,https://www.youtube.com/@mrgergelyorosz,Failed after 3 attempts,2024-07-23T01:54:32.530Z
1773,https://www.youtube.com/@basecamp,Failed after 3 attempts,2024-07-23T01:54:41.249Z
1645,https://www.udemy.com/user/bentristem/,Failed after 3 attempts,2024-07-23T01:54:53.464Z
1642,https://www.udemy.com/course/unity-game-developer/,Failed after 3 attempts,2024-07-23T01:54:59.605Z
1637,https://www.udemy.com/course/real-time-chat-system-using-php-mysql-pdo-and-ajax/,Failed after 3 attempts,2024-07-23T01:55:05.718Z
1634,https://www.udemy.com/course/php-mysql-tutorial/,Failed after 3 attempts,2024-07-23T01:55:11.835Z
1632,https://www.udemy.com/course/master-python-programming-complete-python-bootcamp/,Failed after 3 attempts,2024-07-23T01:55:17.949Z
1630,https://www.udemy.com/course/learn-professional-pixel-art-animation-for-games/,Failed after 3 attempts,2024-07-23T01:55:24.071Z
1629,https://www.udemy.com/course/java-tutorial/,Failed after 3 attempts,2024-07-23T01:55:30.171Z
1626,https://www.udemy.com/course/how-to-program-games/,Failed after 3 attempts,2024-07-23T01:55:36.310Z
1622,https://www.udemy.com/course/creating-a-simple-newsletter-signup-using-php-and-mysql/,Failed after 3 attempts,2024-07-23T01:55:42.466Z
1619,https://www.udemy.com/course/complete-csharp-masterclass/,Failed after 3 attempts,2024-07-23T01:55:48.625Z
1617,https://www.udemy.com/course/code-your-first-game/,Failed after 3 attempts,2024-07-23T01:55:54.742Z
1616,https://www.udemy.com/course/build-crud-application-php-mysql/,Failed after 3 attempts,2024-07-23T01:56:00.865Z
1568,https://www.springboard.com/resources/learning-paths/data-analysis/,Failed after 3 attempts,2024-07-23T01:56:07.057Z
1553,https://www.smartcurs.ro/,Failed after 3 attempts,2024-07-23T01:56:13.241Z
1535,https://www.salvia-kit.com/,Failed after 3 attempts,2024-07-23T01:56:19.378Z
1483,https://www.pluralsight.com/courses/csharp-fundamentals-dev,Failed after 3 attempts,2024-07-23T01:56:26.991Z
1481,https://www.phptutorial.net/php-pdo/,Failed after 3 attempts,2024-07-23T01:56:34.675Z
1478,https://www.pexels.com/,Failed after 3 attempts,2024-07-23T01:56:40.814Z
1413,https://www.linkedin.com/learning/paths/become-an-online-marketing-manager,Failed after 3 attempts,2024-07-23T01:56:51.601Z
1359,https://www.infoarena.ro/links,Failed after 3 attempts,2024-07-23T01:57:01.719Z
1358,https://www.infoarena.ro/arhiva-educationala,Failed after 3 attempts,2024-07-23T01:57:07.947Z
1253,https://www.datacamp.com/learn/sql,Failed after 3 attempts,2024-07-23T01:57:17.351Z
1252,https://www.datacamp.com/,Failed after 3 attempts,2024-07-23T01:57:23.471Z
1195,https://www.britishcouncil.ro/engleza/invata-online/gratis,Failed after 3 attempts,2024-07-23T02:01:00.212Z
1119,https://vimeo.com/30073532,Failed after 3 attempts,2024-07-23T02:01:07.524Z
919,https://refocus.me/ph/,Failed after 3 attempts,2024-07-23T02:01:16.976Z
862,https://pauljerimy.com/it-career-roadmap/,Failed after 3 attempts,2024-07-23T02:01:27.118Z
843,https://open.appacademy.io/,Failed after 3 attempts,2024-07-23T02:01:33.622Z
767,https://machinelearningmastery.com/,Failed after 3 attempts,2024-07-23T02:01:42.697Z
676,https://infoarena.ro/downloads,Failed after 3 attempts,2024-07-23T02:01:51.246Z
23,https://conqueringthecommandline.com/book,Failed after 3 attempts,2024-07-23T02:01:57.633Z
131,https://www.tcpipguide.com/free/t_toc.htm,Failed after 3 attempts,2024-07-23T02:02:12.198Z
365,https://cxl.com/playbooks/,Failed after 3 attempts,2024-07-23T02:02:20.835Z
